protocol,prompt_id,target_id,layer_band,layer,kv,local_group,global_group_index,encoding,fault_bit,mode,step,position,clean_input_token_id,fault_input_token_id,baseline_token_id,fault_token_id,token_same,kl,max_logit_diff,mean_logit_diff,baseline_logits_finite,fault_logits_finite,post_first_divergence,free_running_kl_path_dependent,manifest_z,amd_reconstructed_z,abs_z_error,raw_scale,clean_scale,fault_scale,scale_amplification,clean_word,fault_word,clean_equal_raw,clean_source,local_write_changed,cache_readback_pass
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,14,26,7949,25271,279,279,True,0.2725905179977417,6.21875,1.341412901878357,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,15,27,279,279,54480,54480,True,0.44012781977653503,4.9765625,1.2159912586212158,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,16,28,54480,54480,323,323,True,0.011603521183133125,5.49072265625,2.0669212341308594,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,17,29,323,323,4938,4938,True,0.0006397904362529516,8.625,1.472801685333252,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,18,30,4938,4938,8502,8502,True,0.4931592643260956,7.875,0.7089775204658508,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,19,31,8502,8502,1393,315,False,0.8611488938331604,7.421875,1.6180750131607056,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,20,32,1393,315,20337,264,False,11.921976089477539,19.984375,1.860561490058899,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,21,33,20337,264,1614,1614,True,7.9767937660217285,28.703125,1.91324782371521,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,22,34,1614,1614,13403,553,False,19.699386596679688,24.375,7.7983293533325195,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,23,35,13403,553,13,10272,False,12.662043571472168,23.375,6.714822292327881,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,24,36,13,10272,576,4849,False,17.80746841430664,31.79296875,9.726009368896484,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,25,37,576,4849,6028,279,False,16.343610763549805,20.75,2.0054891109466553,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,26,38,6028,279,7428,14324,False,21.274446487426758,24.0625,2.61527419090271,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,27,39,7428,14324,315,1119,False,3.787036418914795,20.28125,1.7841728925704956,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,28,40,315,1119,40041,4722,False,7.924920082092285,16.6875,1.6612486839294434,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,29,41,40041,4722,10272,12,False,16.58645248413086,21.1875,2.143315553665161,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,30,42,10272,12,2022,27182,False,21.1250057220459,29.0,3.107212543487549,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,31,43,2022,27182,374,43613,False,17.673696517944336,24.9375,5.968711853027344,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,BINARY32_Z,31,FREE_RUNNING,32,44,374,43613,311,11,False,11.072966575622559,15.5625,2.1779227256774902,True,True,True,True,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552455360967295,28.428571489444288,512.0000007436663,2106745811,4254229459,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,1,13,5737,5737,291,291,True,1.0886499239859404e-06,0.1875,0.028722424060106277,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,2,14,291,291,10272,10272,True,3.6936421565769706e-06,0.2275390625,0.03872374817728996,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,3,15,10272,10272,2022,2022,True,2.4565347302996088e-06,0.28125,0.04719146713614464,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,4,16,2022,2022,374,374,True,0.0019383906619623303,0.1875,0.024043040350079536,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,5,17,374,374,264,264,True,0.0007385654025711119,0.171875,0.027873825281858444,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,6,18,264,264,14762,14762,True,0.00040074207936413586,0.1875,0.04937149956822395,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,7,19,14762,14762,1483,1483,True,0.0004208843456581235,0.1875,0.057436369359493256,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,8,20,1483,1483,304,304,True,0.0002954684314318001,0.1875,0.02667476050555706,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,9,21,304,304,29728,29728,True,9.406927347299643e-06,0.203125,0.053604573011398315,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,10,22,29728,29728,3922,3922,True,0.00039928179467096925,0.125,0.022213483229279518,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,11,23,3922,3922,44378,44378,True,8.846095443004742e-05,0.1875,0.04312923923134804,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,12,24,44378,44378,311,311,True,0.00012282734678592533,0.15625,0.026787536218762398,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,13,25,311,311,7949,7949,True,0.0012831927742809057,0.25,0.09535768628120422,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,14,26,7949,7949,279,279,True,0.0010894626611843705,0.1875,0.025455491617321968,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,15,27,279,279,54480,54480,True,0.000862578977830708,0.2578125,0.10190404951572418,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,16,28,54480,54480,323,323,True,0.0008370722061954439,0.328125,0.11096134781837463,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,17,29,323,323,4938,4938,True,-5.978379391535782e-08,0.1953125,0.04670219495892525,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,18,30,4938,4938,8502,8502,True,0.00010912291327258572,0.25,0.040518082678318024,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,19,31,8502,8502,1393,1393,True,6.152283731353236e-07,0.1328125,0.021842144429683685,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,20,32,1393,1393,20337,20337,True,4.96318971272558e-05,0.25,0.07486298680305481,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,21,33,20337,20337,1614,1614,True,7.51074476283975e-05,0.1875,0.04225298762321472,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,22,34,1614,1614,13403,13403,True,0.00032788957469165325,0.25,0.04626958444714546,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,23,35,13403,13403,13,13,True,5.378540208766935e-06,0.3125,0.09642958641052246,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,24,36,13,13,576,576,True,0.0014641620218753815,0.25,0.03807344660162926,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,25,37,576,576,6028,6028,True,0.0009173497091978788,0.21875,0.05024096369743347,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,26,38,6028,6028,7428,7428,True,0.00024030105851124972,0.25,0.08208318054676056,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,27,39,7428,7428,315,315,True,0.001661028596572578,0.25,0.04597698524594307,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,28,40,315,315,40041,40041,True,1.4997781363490503e-05,0.25,0.05741200968623161,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,29,41,40041,40041,10272,10272,True,4.386728562622011e-07,0.21875,0.06930959224700928,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,30,42,10272,10272,2022,2022,True,8.409390943597828e-07,0.390625,0.05563294142484665,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,31,43,2022,2022,374,374,True,2.6676152629079297e-05,0.25,0.02703251503407955,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,TEACHER_FORCED,32,44,374,374,311,311,True,4.283983798814006e-06,0.25,0.02743515372276306,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,1,13,5737,5737,291,291,True,1.0886499239859404e-06,0.1875,0.028722424060106277,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,2,14,291,291,10272,10272,True,3.6936421565769706e-06,0.2275390625,0.03872374817728996,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,3,15,10272,10272,2022,2022,True,2.4565347302996088e-06,0.28125,0.04719146713614464,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,4,16,2022,2022,374,374,True,0.0019383906619623303,0.1875,0.024043040350079536,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,5,17,374,374,264,264,True,0.0007385654025711119,0.171875,0.027873825281858444,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,6,18,264,264,14762,14762,True,0.00040074207936413586,0.1875,0.04937149956822395,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,7,19,14762,14762,1483,1483,True,0.0004208843456581235,0.1875,0.057436369359493256,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,8,20,1483,1483,304,304,True,0.0002954684314318001,0.1875,0.02667476050555706,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,9,21,304,304,29728,29728,True,9.406927347299643e-06,0.203125,0.053604573011398315,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,10,22,29728,29728,3922,3922,True,0.00039928179467096925,0.125,0.022213483229279518,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,11,23,3922,3922,44378,44378,True,8.846095443004742e-05,0.1875,0.04312923923134804,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,12,24,44378,44378,311,311,True,0.00012282734678592533,0.15625,0.026787536218762398,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,13,25,311,311,7949,7949,True,0.0012831927742809057,0.25,0.09535768628120422,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,14,26,7949,7949,279,279,True,0.0010894626611843705,0.1875,0.025455491617321968,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,15,27,279,279,54480,54480,True,0.000862578977830708,0.2578125,0.10190404951572418,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,16,28,54480,54480,323,323,True,0.0008370722061954439,0.328125,0.11096134781837463,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,17,29,323,323,4938,4938,True,-5.978379391535782e-08,0.1953125,0.04670219495892525,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,18,30,4938,4938,8502,8502,True,0.00010912291327258572,0.25,0.040518082678318024,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,7,21,EARLY,0,V,370,455442,HA_FBMS,18,FREE_RUNNING,19,31,8502,8502,1393,1393,True,6.152283731353236e-07,0.1328125,0.021842144429683685,True,True,False,False,-4.170730301513955,-4.170730301513955,0.0,0.05552455357142857,0.05552385770349371,0.10361118210950951,1.866065983073615,3479699967,3479962111,True,FULL_RAW_INT4,True,True
